edo,common_name,culture,pitches,cardinality,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,Mela Raghupriya,Carnatic,0 1 2 6 7 10 11,7,3,0,5,1.0204081632653061,102.04081632653062,0.005668934240362816,0.8299319727891157,0.8148148148148148,0.6948745246770909,4.119047619047619,4,5,21,100,"100,300,400",0.09375,80,125,1.5625,6,80,80,93,0,,50,0.5840730961369038,0.4928571428571429,0.2857142857142857,90,45,26,0.6947619047619048,157.14285714285714,5,4,4,"0,1,4,5,6,7,8",12-499,"0,1,4,5,6,7,8",12-499,"0,2,8,10,12,14,16",24-87301,4 3 1 1 1 1 1,6
12,Mela Gavambhodi,Carnatic,0 1 3 6 7 8 9,7,3,0,5,0.8163265306122449,81.63265306122449,0.0028344671201814054,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.9761904761904767,3,6,21,100,"100,200,300",0.11622807017543861,76,129,1.6973684210526316,6,76,76,98,0,,41,0.5354592463709766,0.6785714285714286,0.2698412698412699,92,16,29,0.6744602456367162,114.28571428571426,4,4,3,"0,1,2,3,6,7,9",12-719,"0,1,2,3,6,7,9",12-719,"0,2,4,6,12,14,18",24-282709,3 3 2 1 1 1 1,15
12,Mela Bhavapriya,Carnatic,0 1 3 6 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0017006802721088433,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.666666666666667,2,5,21,100,"100,200,300",0.08958333333333335,80,123,1.5375,6,80,80,99,0,,52,0.51325392570559,0.7714285714285715,0.2698412698412699,92,4,28,0.6666089466089467,100,3,5,5,"0,1,2,4,6,7,9",12-727,"0,1,2,4,6,7,9",12-727,"0,2,4,8,12,14,18",24-282901,3 2 2 2 1 1 1,20
12,Mela Shubhapantuvarali,Carnatic,0 1 3 6 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0022675736961451248,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5286544942470931,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,4,5,4,"0,1,2,5,6,7,9",12-743,"0,1,2,5,6,7,9",12-743,"0,2,4,10,12,14,18",24-283669,3 3 2 1 1 1 1,15
12,Mela Shadvidamargini,Carnatic,0 1 3 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0017006802721088441,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.452380952380952,1,7,21,100,"100,200,300",0.2040229885057471,58,129,2.2241379310344827,6,58,58,86,0,,14,0.5050389305839904,0.7785714285714286,0.33333333333333337,84,4,27,0.7696969696969698,85.71428571428571,3,3,5,"0,1,3,4,6,7,9",12-731,"0,1,3,4,6,7,9",12-731,"0,2,6,8,12,14,18",24-282949,3 2 2 2 1 1 1,20
12,Mela Suvarnangi,Carnatic,0 1 3 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.001984126984126985,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.6666666666666665,2,6,21,100,"100,200,300",0.11324786324786325,78,131,1.6794871794871795,6,78,78,103,0,,45,0.5151223049979463,0.7214285714285714,0.23809523809523814,96,6,33,0.6557142857142858,100,3,3,3,"0,1,3,5,6,7,9",12-747,"0,1,3,5,6,7,9",12-747,"0,2,6,10,12,14,18",24-283717,3 2 2 2 1 1 1,20
12,Mela Divyamani,Carnatic,0 1 3 6 7 10 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0034013605442176904,0.8639455782312925,0.8888888888888888,0.7744519962230396,3.261904761904762,3,6,21,100,"100,200,300",0.07843137254901962,85,125,1.4705882352941178,6,85,85,104,0,,58,0.5403828454988219,0.5928571428571429,0.2063492063492064,100,23,34,0.6410236822001528,128.57142857142856,4,4,5,"0,1,4,5,6,7,9",12-755,"0,1,4,5,6,7,9",12-755,"0,2,8,10,12,14,18",24-283909,3 3 2 1 1 1 1,15
12,Mela Dhavalambari,Carnatic,0 1 4 6 7 8 9,7,3,0,5,0.8163265306122449,81.63265306122449,0.003401360544217686,0.8639455782312925,0.8888888888888888,0.7744519962230396,3.261904761904762,3,5,21,100,"100,200,300",0.07843137254901962,85,125,1.4705882352941178,6,85,85,104,0,,58,0.5381582799727276,0.5928571428571429,0.2063492063492064,100,23,34,0.6410236822001528,128.57142857142856,4,4,5,"0,2,3,4,5,8,9",12-829,"0,2,3,4,5,8,9",12-829,"0,4,6,8,10,16,18",24-329041,3 3 2 1 1 1 1,15
12,Mela Namanarayani,Carnatic,0 1 4 6 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0019841269841269836,0.8979591836734694,0.8888888888888888,0.8113840292960931,2.666666666666667,2,5,21,100,"100,200,300",0.11324786324786325,78,131,1.6794871794871795,6,78,78,103,0,,45,0.5146751482997097,0.7214285714285714,0.23809523809523814,96,6,33,0.6557142857142858,100,3,3,3,"0,2,3,4,6,8,9",12-861,"0,2,3,4,6,8,9",12-861,"0,4,6,8,12,16,18",24-332113,3 2 2 2 1 1 1,20
12,Mela Kamavardani,Carnatic,0 1 4 6 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145124,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5272445767305214,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,4,5,4,"0,2,3,4,7,8,9",12-925,"0,2,3,4,7,8,9",12-925,"0,4,6,8,14,16,18",24-344401,3 3 2 1 1 1 1,15
12,Mela Ramapriya,Carnatic,0 1 4 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0017006802721088437,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.452380952380952,1,7,21,100,"100,200,300",0.2040229885057471,58,129,2.2241379310344827,6,58,58,86,0,,14,0.504129313769791,0.7785714285714286,0.33333333333333337,84,4,27,0.7696969696969698,85.71428571428571,3,3,5,"0,2,3,5,6,8,9",12-877,"0,2,3,5,6,8,9",12-877,"0,4,6,10,12,16,18",24-332881,3 2 2 2 1 1 1,20
12,Mela Gamanashrama,Carnatic,0 1 4 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.001700680272108844,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.6666666666666665,2,6,21,100,"100,200,300",0.08958333333333335,80,123,1.5375,6,80,80,99,0,,52,0.5116397688443951,0.7714285714285715,0.2698412698412699,92,4,28,0.6666089466089467,100,3,5,5,"0,2,3,5,7,8,9",12-941,"0,2,3,5,7,8,9",12-941,"0,4,6,10,14,16,18",24-345169,3 2 2 2 1 1 1,20
12,Mela Vishwambari,Carnatic,0 1 4 6 7 10 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.002834467120181408,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.9761904761904754,3,6,21,100,"100,200,300",0.11622807017543861,76,129,1.6973684210526316,6,76,76,98,0,,41,0.534985354947244,0.6785714285714286,0.2698412698412699,92,16,29,0.6744602456367162,114.28571428571426,4,4,3,"0,1,2,3,6,8,9",12-847,"0,1,2,3,6,8,9",12-847,"0,2,4,6,12,16,18",24-331861,3 3 2 1 1 1 1,15
12,Mela Shamalangi,Carnatic,0 2 3 6 7 8 9,7,3,0,5,0.8163265306122449,81.63265306122449,0.0028344671201814046,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.976190476190476,3,6,21,100,"100,200,300",0.11622807017543861,76,129,1.6973684210526316,6,76,76,98,0,,41,0.534985354947244,0.6785714285714286,0.2698412698412699,92,16,29,0.6744602456367162,114.28571428571426,4,4,3,"0,1,2,3,6,8,9",12-847,"0,1,2,3,6,8,9",12-847,"0,2,4,6,12,16,18",24-331861,3 3 2 1 1 1 1,15
12,Mela Shanmukhapriya,Carnatic,0 2 3 6 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.001417233560090702,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5068879196913849,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,2,4,6,8,9",12-855,"0,1,2,4,6,8,9",12-855,"0,2,4,8,12,16,18",24-332053,3 2 2 2 1 1 1,20
12,Mela Simhendramadhyamam,Carnatic,0 2 3 6 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230397,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Mela Hemavati,Carnatic,0 2 3 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725624,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Mela Dharmavati,Carnatic,0 2 3 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725626,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Mela Neetimati,Carnatic,0 2 3 6 7 10 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145127,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.761904761904762,2,6,21,100,"100,200,300",0.11936936936936937,74,127,1.7162162162162162,6,74,74,97,2,"2,6",52,0.5160184918536547,0.7142857142857143,0.2857142857142857,90,7,33,0.6837301587301587,99.99999999999999,4,4,7,"0,1,2,4,5,8,9",12-823,"0,1,2,4,5,8,9",12-823,"0,2,4,8,10,16,18",24-328981,3 3 2 1 1 1 1,15
12,Mela Kantamani,Carnatic,0 2 4 6 7 8 9,7,3,0,5,0.6122448979591837,61.224489795918366,0.003117913832199545,0.8979591836734694,0.8888888888888888,0.8113840292960932,3.261904761904762,3,4,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,105,1,3,53,0.532801054122904,0.5928571428571429,0.19047619047619047,102,19,38,0.63779787574854,128.57142857142856,3,4,3,"0,2,4,6,7,8,9",12-981,"0,2,4,6,7,8,9",12-981,"0,4,8,12,14,16,18",24-348433,3 2 2 2 1 1 1,20
12,Mela Rishabhapriya,Carnatic,0 2 4 6 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0014172335600907014,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.4761904761904754,2,3,21,100,"100,200",0.14583333333333334,72,135,1.875,6,72,72,88,0,,56,0.503695143283748,0.75,0.3650793650793651,80,0,35,0.7460262725779968,71.42857142857143,2,2,2,"0,1,2,4,6,8,10",12-1367,"0,1,2,4,6,8,10",12-1367,"0,2,4,8,12,16,20",24-1118485,2 2 2 2 2 1 1,3
12,Mela Latangi,Carnatic,0 2 4 6 7 8 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0014172335600907018,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5058711774463339,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,3,5,7,8,9",12-939,"0,1,3,5,7,8,9",12-939,"0,2,6,10,14,16,18",24-345157,3 2 2 2 1 1 1,20
12,Mela Vachaspati,Carnatic,0 2 4 6 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.000850340136054421,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Mela Mechakalyani,Carnatic,0 2 4 6 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.000566893424036281,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Mela Chitrambari,Carnatic,0 2 4 6 7 10 11,7,3,0,5,0.6122448979591838,61.22448979591838,0.001417233560090705,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5068879196913849,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,2,4,6,8,9",12-855,"0,1,2,4,6,8,9",12-855,"0,2,4,8,12,16,18",24-332053,3 2 2 2 1 1 1,20
12,Mela Sucharitra,Carnatic,0 3 4 6 7 8 9,7,3,0,5,0.8163265306122449,81.63265306122449,0.004535147392290247,0.8639455782312925,0.8888888888888888,0.7744519962230396,3.7380952380952377,3,5,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,105,1,6,51,0.5517234908007556,0.5,0.19047619047619047,102,32,38,0.63779787574854,142.85714285714283,4,3,4,"0,1,3,4,5,6,9",12-635,"0,1,3,4,5,6,9",12-635,"0,2,6,8,10,12,18",24-267589,3 3 2 1 1 1 1,15
12,Mela Jyoti Swarupini,Carnatic,0 3 4 6 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0025510204081632634,0.8979591836734694,0.8888888888888888,0.8113840292960931,2.9523809523809526,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,102,1,5,53,0.5196695549687297,0.6642857142857144,0.2222222222222222,98,13,34,0.6590756302521009,114.28571428571426,3,3,5,"0,1,3,4,5,7,9",12-699,"0,1,3,4,5,7,9",12-699,"0,2,6,8,10,14,18",24-279877,3 2 2 2 1 1 1,20
12,Mela Dhatuvardani,Carnatic,0 3 4 6 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145123,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.761904761904762,2,6,21,100,"100,200,300",0.11936936936936937,74,127,1.7162162162162162,6,74,74,97,2,"2,6",52,0.5151734317641484,0.7142857142857143,0.2857142857142857,90,7,33,0.6837301587301587,99.99999999999999,4,4,7,"0,1,3,4,5,8,9",12-827,"0,1,3,4,5,8,9",12-827,"0,2,6,8,10,16,18",24-329029,3 3 2 1 1 1 1,15
12,Mela Nasikabhushani,Carnatic,0 3 4 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.001700680272108842,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.452380952380952,1,7,21,100,"100,200,300",0.2040229885057471,58,129,2.2241379310344827,6,58,58,86,0,,14,0.5050389305839905,0.7785714285714286,0.33333333333333337,84,4,27,0.7696969696969698,85.71428571428571,3,3,5,"0,1,3,4,6,7,9",12-731,"0,1,3,4,6,7,9",12-731,"0,2,6,8,12,14,18",24-282949,3 2 2 2 1 1 1,20
12,Mela Kosalam,Carnatic,0 3 4 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725615,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.49617026365178857,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Mela Rasikapriya,Carnatic,0 3 4 6 7 10 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.001700680272108845,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,In,Japanese,0 3 4 5 7 10 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145126,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5286544942470931,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,4,5,4,"0,1,2,5,6,7,9",12-743,"0,1,2,5,6,7,9",12-743,"0,2,4,10,12,14,18",24-283669,3 3 2 1 1 1 1,15
12,Plagal Honchoshi,Japanese,0 1 3 5 6 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725637,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Banshikicho,Japanese,0 2 3 5 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Miyako-bushi Onkai,Japanese,0 1 2 5 7 8 9,7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145125,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5272445767305215,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,4,5,4,"0,2,3,4,7,8,9",12-925,"0,2,3,4,7,8,9",12-925,"0,4,6,8,14,16,18",24-344401,3 3 2 1 1 1 1,15
12,Yayue,China,0 2 4 6 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.000566893424036281,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Qingyue,China,0 2 4 5 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Yanyue,China,0 2 4 5 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Shanxi bangzi,China,0 2 4 5 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
24,Mawam Yakah Bayati A,Arabic,0 4 7 10 14 18 21,7,2,0,11,0.4897959183673469,24.489795918367346,0.00021258503401360581,0.9591836734693877,0.9583333333333334,0.8636548296449087,4.523809523809524,0,4,21,150,"150,200",0.07429718875502007,83,120,1.4457831325301205,7,83,83,83,1,8,57,0.4903052244672911,1,0.4285714285714286,72,0,0,0.7857142857142858,28.571428571428573,0,5,2,"0,3,6,10,13,16,20",24-1123401,,24-1123401,0 3 6 10 13 16 20,24-1123401,4 4 4 3 3 3 3,5
24,Maqam Yakah Nahawand A,Arabic,0 4 7 10 14 18 21,7,2,0,11,0.4897959183673469,24.489795918367346,0.00021258503401360581,0.9591836734693877,0.9583333333333334,0.8636548296449087,4.523809523809524,0,4,21,150,"150,200",0.07429718875502007,83,120,1.4457831325301205,7,83,83,83,1,8,57,0.4903052244672911,1,0.4285714285714286,72,0,0,0.7857142857142858,28.571428571428573,0,5,2,"0,3,6,10,13,16,20",24-1123401,,24-1123401,0 3 6 10 13 16 20,24-1123401,4 4 4 3 3 3 3,5
24,Maqam Yakah Nahawand D,Arabic,0 4 7 10 14 18 20,7,3,0,11,0.6530612244897959,32.6530612244898,0.00035430839002267573,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809524,1,5,21,100,"100,150,200",0.05311355311355311,91,120,1.3186813186813187,8,91,91,91,1,2,72,0.48914396251789016,1,0.3650793650793651,80,0,0,0.7247619047619047,35.714285714285715,1,5,4,"0,2,6,10,13,16,20",24-1123397,,24-1123397,0 2 6 10 13 16 20,24-1123397,4 4 4 4 3 3 2,15
24,Maqam Sultani Yakah,Arabic,0 4 6 10 14 16 22,7,3,0,11,1.2244897959183674,61.224489795918366,0.0011337868480725615,0.8979591836734694,0.8888888888888888,0.8113840292960932,4.523809523809524,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,2,6,8,12,16,18",24-332101,0 1 3 4 6 8 9,12-859,0 2 6 8 12 16 18,24-332101,6 4 4 4 2 2 2,20
24,Maqam Farahfaza A,Arabic,0 4 6 10 14 16 20,7,2,0,11,0.8163265306122448,40.81632653061224,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691467,4.523809523809523,1,5,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,12,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,2,6,10,12,16,20",24-1119301,0 1 3 5 6 8 10,12-1387,0 2 6 10 12 16 20,24-1119301,4 4 4 4 4 2 2,3
24,Maqam Farahfaza D,Arabic,0 4 6 10 14 16 22,7,3,0,11,1.2244897959183674,61.224489795918366,0.0011337868480725615,0.8979591836734694,0.8888888888888888,0.8113840292960932,4.523809523809524,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,2,6,8,12,16,18",24-332101,0 1 3 4 6 8 9,12-859,0 2 6 8 12 16 18,24-332101,6 4 4 4 2 2 2,20
24,Maqam Shat Arban 1 A,Arabic,0 2 8 10 14 16 22,7,3,0,11,1.6326530612244898,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,4.952380952380952,2,7,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,4,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,2,4,10,12,16,18",24-332821,0 1 2 5 6 8 9,12-871,0 2 4 10 12 16 18,24-332821,6 6 4 2 2 2 2,15
24,Maqam Shat Arban 1 D,Arabic,0 2 8 10 14 16 20,7,3,0,11,1.2244897959183674,61.224489795918366,0.0011337868480725617,0.8979591836734694,0.8888888888888888,0.811384029296093,4.523809523809523,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,2,6,8,12,16,18",24-332101,0 1 3 4 6 8 9,12-859,0 2 6 8 12 16 18,24-332101,6 4 4 4 2 2 2,20
24,Maqam Shat Arban 2 A,Arabic,0 3 8 10 14 16 22,7,5,0,11,1.346938775510204,67.3469387755102,0.0012046485260770966,0.8877551020408163,0.9,0.801990991018864,4.738095238095238,1,7,21,100,"100,150,200,250,300",0.03431372549019607,102,123,1.2058823529411764,10,102,102,109,5,"3,4,5,7,12",86,0.5008580278608922,0.8928571428571429,0.17460317460317465,104,2,13,0.6146291208791209,78.57142857142857,3,3,4,"0,2,5,10,12,16,18",24-332837,,24-332837,0 2 5 10 12 16 18,24-332837,6 5 4 3 2 2 2,120
