"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"4zqwojtfja","random","0","3","0",FALSE,7934,FALSE,-25,5,15,-5,-15,25,1.125,0.875,1.075,1.025,0.925,0.975,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","losange","0","3","3",TRUE,10947,TRUE,5,-25,25,-15,15,-5,0.925,1.075,1.025,0.975,1.125,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","isoTrapezoid","1","4","4",TRUE,2522,TRUE,25,15,-25,-5,5,-15,0.875,1.075,0.975,1.125,0.925,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","isoTrapezoid","3","1","1",TRUE,3546,TRUE,5,25,-15,-25,-5,15,1.075,1.125,0.875,0.925,0.975,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","kite","1","2","2",TRUE,5264,TRUE,-25,-15,-5,5,25,15,0.875,0.925,1.125,0.975,1.075,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","random","0","4","4",TRUE,8703,TRUE,-5,25,-15,15,5,-25,0.975,1.125,0.925,1.025,1.075,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","trapezoid","0","3","4",FALSE,9899,TRUE,-25,-5,5,15,-15,25,1.125,0.925,0.875,0.975,1.075,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","kite","0","0","0",TRUE,9156,TRUE,5,-15,-5,-25,15,25,0.925,1.075,0.975,1.025,0.875,1.125,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rightKite","3","3","3",TRUE,2939,FALSE,-25,15,-15,25,-5,5,0.875,1.075,1.125,0.925,0.975,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","random","3","0","0",TRUE,9810,FALSE,-15,5,-25,15,-5,25,1.125,0.875,1.075,1.025,0.925,0.975,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","hinge","1","5","5",TRUE,3774,TRUE,-15,-5,25,-25,5,15,0.975,0.925,1.025,1.075,0.875,1.125,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","random","1","3","1",FALSE,18335,TRUE,25,-25,-15,5,15,-5,1.025,0.975,0.875,1.125,1.075,0.925,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rightKite","1","0","5",FALSE,9601,FALSE,-15,-25,25,5,15,-5,0.925,1.075,1.025,0.875,1.125,0.975,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","random","2","2","1",FALSE,9225,TRUE,5,25,15,-15,-5,-25,0.925,1.125,1.075,0.975,1.025,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rustedHinge","1","5","5",TRUE,5608.99999999988,FALSE,25,-15,15,-5,-25,5,1.075,0.975,1.125,1.025,0.925,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","trapezoid","0","5","5",TRUE,4514,FALSE,15,25,-15,5,-25,-5,1.125,1.025,0.925,0.975,1.075,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rightKite","0","3","3",TRUE,8315,FALSE,25,5,15,-25,-5,-15,0.875,1.125,1.075,0.975,0.925,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","isoTrapezoid","2","4","4",TRUE,3103,FALSE,-25,15,5,-5,-15,25,0.875,0.925,1.025,0.975,1.125,1.075,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rectangle","3","4","4",TRUE,3872,FALSE,-25,15,5,-15,25,-5,1.125,1.025,1.075,0.975,0.875,0.925,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","hinge","3","1","1",TRUE,5805.99999999988,FALSE,-25,15,25,5,-15,-5,0.925,1.075,1.125,0.875,1.025,0.975,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rustedHinge","0","3","3",TRUE,2955,FALSE,25,-5,15,-15,5,-25,1.075,1.125,0.975,1.025,0.925,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rectangle","3","0","0",TRUE,3223,TRUE,15,25,-5,-15,-25,5,1.025,0.875,0.975,1.125,0.925,1.075,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rectangle","2","1","1",TRUE,2094,TRUE,-25,5,15,-5,-15,25,0.875,1.075,0.975,0.925,1.125,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","square","3","4","4",TRUE,2670,TRUE,15,-25,25,-15,-5,5,1.075,0.975,0.925,0.875,1.025,1.125,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","parallelogram","0","0","0",TRUE,2824.00000000012,TRUE,-25,5,-15,25,-5,15,0.975,0.875,1.075,0.925,1.125,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","square","1","5","5",TRUE,2316,TRUE,5,15,-5,-15,-25,25,1.025,1.125,0.925,0.875,0.975,1.075,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rectangle","0","2","2",TRUE,2140,TRUE,5,-15,-25,15,25,-5,0.975,1.025,1.125,0.925,1.075,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","parallelogram","3","5","5",TRUE,3358,FALSE,25,-25,5,-5,-15,15,1.075,1.125,1.025,0.875,0.975,0.925,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","square","3","3","3",TRUE,3328,FALSE,15,-5,-15,5,25,-25,0.875,1.125,1.025,1.075,0.925,0.975,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rightKite","2","2","2",TRUE,5536,FALSE,-25,-5,-15,25,5,15,1.075,0.925,0.875,1.125,1.025,0.975,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","trapezoid","2","2","5",FALSE,9910,FALSE,-15,-5,25,15,5,-25,0.925,0.875,1.075,1.125,0.975,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","rectangle","1","3","3",TRUE,4449.00000000012,FALSE,15,-5,-15,25,5,-25,1.025,1.125,0.925,0.975,1.075,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","parallelogram","0","0","0",TRUE,7096,FALSE,-25,15,-15,25,-5,5,1.025,0.875,1.125,0.975,0.925,1.075,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","random","3","2","2",TRUE,1962,TRUE,-15,-25,15,-5,25,5,1.125,1.075,0.975,0.875,0.925,1.025,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","losange","1","2","2",TRUE,3496,TRUE,-5,-15,-25,5,15,25,1.125,1.025,1.075,0.925,0.975,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","kite","0","1","1",TRUE,17807,FALSE,-15,15,-5,25,-25,5,1.025,0.925,1.075,1.125,0.975,0.875,TRUE,"french_adults_2",NA,NA
"4zqwojtfja","losange","1","0","0",TRUE,3349,FALSE,-25,-5,25,15,5,-15,1.125,0.975,0.925,1.025,1.075,0.875,TRUE,"french_adults_2",NA,NA
"57fnchvouc","random","1","4","4",TRUE,3507.10013910348,FALSE,-25,5,-15,-5,25,15,0.975,1.025,0.875,0.925,1.075,1.125,FALSE,"french_adults_2",NA,NA
"57fnchvouc","kite","3","2","2",TRUE,2108.79991610616,TRUE,15,-15,-5,-25,5,25,0.875,0.925,1.075,1.125,0.975,1.025,FALSE,"french_adults_2",NA,NA
"57fnchvouc","rightKite","3","0","5",FALSE,4077.3998439326,TRUE,-15,5,-5,15,25,-25,0.875,0.975,1.075,0.925,1.025,1.125,FALSE,"french_adults_2",NA,NA
"57fnchvouc","parallelogram","0","1","1",TRUE,1748.40000123379,TRUE,-25,25,-15,-5,15,5,1.125,1.075,1.025,0.975,0.925,0.875,FALSE,"french_adults_2",NA,NA
"57fnchvouc","trapezoid","0","4","4",TRUE,3323.90040887997,FALSE,15,25,5,-25,-15,-5,0.925,1.125,0.875,0.975,1.025,1.075,FALSE,"french_adults_2",NA,NA
"57fnchvouc","rustedHinge","2","5","5",TRUE,5252.29962874891,TRUE,15,-5,5,25,-25,-15,1.075,1.125,0.925,0.975,0.875,1.025,FALSE,"french_adults_2",NA,NA
"57fnchvouc","random","3","3","3",TRUE,8092.59996072622,TRUE,-5,-15,15,25,5,-25,1.125,0.975,1.025,1.075,0.875,0.925,FALSE,"french_adults_2",NA,NA
"57fnchvouc","rightKite","2","2","2",TRUE,4343.00015318871,TRUE,15,-25,-5,-15,25,5,0.925,1.075,1.025,0.975,0.875,1.125,FALSE,"french_adults_2",NA,NA
"57fnchvouc","square","2","3","3",TRUE,3252.39986963547,FALSE,-25,-15,-5,25,5,15,1.075,0.975,1.125,0.925,0.875,1.025,FALSE,"french_adults_2",NA,NA
"57fnchvouc","hinge","0","3","3",TRUE,3644.9000007197,FALSE,-15,5,15,-5,-25,25,0.975,1.125,1.075,0.875,0.925,1.025,FALSE,"french_adults_2",NA,NA
"57fnchvouc","square","0","0","0",TRUE,2212.79957888543,TRUE,25,-15,-5,-25,15,5,0.975,0.875,1.075,1.125,1.025,0.925,FALSE,"french_adults_2",NA,NA
"57fnchvouc","rustedHinge","0","1","1",TRUE,5668.90023924166,FALSE,-25,15,-5,25,-15,5,0.875,0.925,1.075,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"57fnchvouc","random","1","5","5",TRUE,3765.50006836944,TRUE,5,25,-15,15,-5,-25,1.025,0.975,0.875,1.125,1.075,0.925,FALSE,"french_adults_2",NA,NA
